variable,before,after
Sharp-shinned Hawk,1.197072222,-1.10225973
Sharp-shinned Hawk,1.113366585,-0.833828899
Sharp-shinned Hawk,1.718928266,-1.03135267
Sharp-shinned Hawk,1.211240214,-1.009502156
Sharp-shinned Hawk,1.540085363,-1.169291775
Sharp-shinned Hawk,0.90395041,-0.67423881
Sharp-shinned Hawk,1.328321788,-0.983809409
Sharp-shinned Hawk,1.407919089,-1.484276192
Sharp-shinned Hawk,1.480031382,-1.405322505
Sharp-shinned Hawk,1.498689649,-1.080455462
Sharp-shinned Hawk,1.08698805,-1.446158507
Sharp-shinned Hawk,1.373856962,-1.160177468
Sharp-shinned Hawk,1.635132046,-1.341960791
Sharp-shinned Hawk,1.139025142,-0.834453776
Sharp-shinned Hawk,1.271469833,-1.232346956
Sharp-shinned Hawk,1.329208942,-1.180376872
Sharp-shinned Hawk,0.986384574,-1.26239718
Sharp-shinned Hawk,0.953867693,-0.928692147
Sharp-shinned Hawk,1.042586918,-1.150174712
Sharp-shinned Hawk,1.077955472,-1.262254568
Sharp-shinned Hawk,0.865883902,-0.90769014
Sharp-shinned Hawk,1.155133055,-0.849260156
Sharp-shinned Hawk,1.326886642,-1.299272112
Sharp-shinned Hawk,1.429521831,-1.119126274
Sharp-shinned Hawk,1.455258441,-0.665969823
Sharp-shinned Hawk,1.215161216,-1.021825119
Sharp-shinned Hawk,1.136980357,-1.047331582
Sharp-shinned Hawk,1.726496873,-1.204445541
Sharp-shinned Hawk,1.178247824,-0.889591978
Sharp-shinned Hawk,1.603682756,-0.827109818
Sharp-shinned Hawk,1.081460854,-0.920516609
Sharp-shinned Hawk,1.208225595,-0.987087731
Sharp-shinned Hawk,1.57639423,-1.168995823
Sharp-shinned Hawk,1.202659702,-1.031475261
Sharp-shinned Hawk,1.619275115,-0.952082425
Sharp-shinned Hawk,1.394864371,-1.021235978
Sharp-shinned Hawk,1.168441508,-1.274837785
Sharp-shinned Hawk,1.138260682,-0.917737325
Sharp-shinned Hawk,1.148301072,-1.191494887
Sharp-shinned Hawk,0.784851512,-0.78098776
Sharp-shinned Hawk,1.145861874,-1.241807713
Sharp-shinned Hawk,1.427194755,-0.765649426
Sharp-shinned Hawk,1.289660924,-1.243333979
Sharp-shinned Hawk,1.192283097,-1.244861508
Sharp-shinned Hawk,1.365865481,-1.413696552
Sharp-shinned Hawk,1.270386913,-0.914815072
Sharp-shinned Hawk,1.47569116,-1.224250068
Sharp-shinned Hawk,1.876626958,-1.399485692
Sharp-shinned Hawk,1.215952054,-0.88174867
Sharp-shinned Hawk,1.442617368,-1.344361145
Sharp-shinned Hawk,1.467014683,-0.962049348
Sharp-shinned Hawk,1.495498281,-1.441904711
Sharp-shinned Hawk,1.042595515,-1.006040904
Sharp-shinned Hawk,0.949989528,-0.991069022
Sharp-shinned Hawk,1.639618936,-0.968814944
Sharp-shinned Hawk,1.129905509,-1.250990366
Sharp-shinned Hawk,0.874248861,-1.26800585
Sharp-shinned Hawk,1.483592436,-0.968323877
Sharp-shinned Hawk,1.313030573,-1.063565787
Sharp-shinned Hawk,1.524255866,-1.016940049
Sharp-shinned Hawk,1.404316624,-0.921387374
Sharp-shinned Hawk,1.579540035,-0.914165089
Sharp-shinned Hawk,1.38324077,-0.851347275
Sharp-shinned Hawk,0.944236289,-0.665974494
Sharp-shinned Hawk,1.505594203,-0.383601706
Sharp-shinned Hawk,1.291827555,-0.99680313
Sharp-shinned Hawk,1.165844957,-0.952204526
Sharp-shinned Hawk,1.450176566,-1.173596665
Sharp-shinned Hawk,1.203002739,-1.242344916
Sharp-shinned Hawk,1.187487223,-1.095837339
Sharp-shinned Hawk,1.042398851,-1.042874656
Sharp-shinned Hawk,1.222400915,-0.673083241
Sharp-shinned Hawk,1.09232905,-0.997394362
Sharp-shinned Hawk,1.498096737,-0.883406555
Sharp-shinned Hawk,1.991783814,-1.272682311
Sharp-shinned Hawk,1.455984853,-1.380571506
Sharp-shinned Hawk,1.122294565,-1.28021622
Sharp-shinned Hawk,1.285815963,-0.974005869
Sharp-shinned Hawk,1.231357134,-0.73494895
Sharp-shinned Hawk,0.833334992,-0.595863771
Sharp-shinned Hawk,1.368248522,-0.803678862
Sharp-shinned Hawk,1.428770335,-1.070350849
Sharp-shinned Hawk,1.284071519,-1.12541964
Sharp-shinned Hawk,1.099988624,-1.379922301
Sharp-shinned Hawk,1.610725925,-1.479969152
Sharp-shinned Hawk,1.062176161,-1.586085342
Sharp-shinned Hawk,1.471635539,-1.152514443
Sharp-shinned Hawk,1.379948059,-1.045043596
Sharp-shinned Hawk,1.389636355,-1.190553857
Sharp-shinned Hawk,0.769381847,-0.810929416
Sharp-shinned Hawk,1.037983501,-1.149758907
Sharp-shinned Hawk,1.177673393,-1.156473031
Sharp-shinned Hawk,1.314431777,-0.999475458
Sharp-shinned Hawk,1.587355993,-0.828683142
Sharp-shinned Hawk,1.656058099,-1.20199497
Sharp-shinned Hawk,1.008314278,-0.734544019
Sharp-shinned Hawk,1.30595586,-1.17091066
Sharp-shinned Hawk,0.875526285,-0.80472059
Sharp-shinned Hawk,1.484643744,-0.87876388
Sharp-shinned Hawk,1.361050283,-1.006802617
Sharp-shinned Hawk,1.340373308,-0.855330394
Sharp-shinned Hawk,1.232771371,-1.054402728
Sharp-shinned Hawk,1.155973023,-1.262125303
Sharp-shinned Hawk,1.127631011,-1.210412888
Sharp-shinned Hawk,1.284900782,-1.182228143
Sharp-shinned Hawk,1.242546694,-0.941394751
Sharp-shinned Hawk,1.06628001,-1.282121137
Sharp-shinned Hawk,1.220412318,-1.12766535
Sharp-shinned Hawk,1.267812465,-0.97342023
Sharp-shinned Hawk,1.270185762,-0.920568197
Sharp-shinned Hawk,1.407333745,-1.105113461
Sharp-shinned Hawk,1.784102869,-1.224945575
Sharp-shinned Hawk,1.531995643,-0.901393956
Sharp-shinned Hawk,1.64977228,-1.446072288
Sharp-shinned Hawk,1.489684155,-1.254544978
Sharp-shinned Hawk,1.430987653,-0.936768429
Sharp-shinned Hawk,1.446265585,-1.395178641
Sharp-shinned Hawk,1.483551866,-1.183179282
Sharp-shinned Hawk,1.167117866,-1.084067267
Sharp-shinned Hawk,0.904885635,-0.935232212
Sharp-shinned Hawk,1.323180896,-0.960446263
Sharp-shinned Hawk,1.282408728,-1.138726179
Sharp-shinned Hawk,1.378913398,-1.008145957
Sharp-shinned Hawk,1.515580949,-0.931607811
Sharp-shinned Hawk,1.139147331,-1.122439173
Sharp-shinned Hawk,1.754351121,-1.21308487
Sharp-shinned Hawk,1.119194613,-0.89708581
Sharp-shinned Hawk,1.591274482,-1.544245764
Sharp-shinned Hawk,1.700410403,-1.375826167
Sharp-shinned Hawk,1.4334209,-0.806323303
Sharp-shinned Hawk,0.942118586,-0.678614178
Sharp-shinned Hawk,1.146321776,-1.267487771
Sharp-shinned Hawk,1.133448534,-0.97608148
Sharp-shinned Hawk,1.195849267,-1.17048864
Sharp-shinned Hawk,1.450527969,-1.077814588
Sharp-shinned Hawk,1.184911572,-1.376907199
Sharp-shinned Hawk,1.066255343,-0.977401909
Sharp-shinned Hawk,1.40259586,-0.855797858
Sharp-shinned Hawk,1.391523581,-1.027000065
Sharp-shinned Hawk,1.454691125,-1.23502787
Sharp-shinned Hawk,0.747700531,-0.84322367
Sharp-shinned Hawk,1.134426811,-0.851219403
Sharp-shinned Hawk,1.031907239,-0.794353639
Sharp-shinned Hawk,1.440579728,-1.090156121
Sharp-shinned Hawk,1.046716001,-0.951011663
Sharp-shinned Hawk,1.238027183,-1.297013597
Sharp-shinned Hawk,1.380796145,-1.019136906
Sharp-shinned Hawk,0.867230811,-0.99801442
Sharp-shinned Hawk,1.757050465,-1.363676238
Sharp-shinned Hawk,1.081469028,-1.106851619
Sharp-shinned Hawk,1.110135007,-0.73259239
Sharp-shinned Hawk,1.168435898,-0.988198418
Sharp-shinned Hawk,1.701416665,-1.197274924
Sharp-shinned Hawk,1.272226588,-1.011159359
Sharp-shinned Hawk,1.534912268,-1.52654505
Sharp-shinned Hawk,1.514753531,-1.083110484
Sharp-shinned Hawk,1.414074302,-1.186490509
Sharp-shinned Hawk,1.434269221,-1.386675004
Sharp-shinned Hawk,1.247032881,-1.245386729
Sharp-shinned Hawk,0.659782919,-0.91417791
Sharp-shinned Hawk,1.073122352,-0.790459562
Sharp-shinned Hawk,1.359807438,-0.986961297
Sharp-shinned Hawk,0.844589285,-1.041313135
Sharp-shinned Hawk,1.402949671,-0.95315928
Sharp-shinned Hawk,1.500997058,-1.049554384
Sharp-shinned Hawk,1.025711622,-0.708867387
Sharp-shinned Hawk,1.2474455,-0.866089096
Sharp-shinned Hawk,1.018538505,-0.900427849
Sharp-shinned Hawk,1.410642823,-1.230296368
Sharp-shinned Hawk,1.52881269,-1.188143626
Sharp-shinned Hawk,0.958858099,-0.808314379
Sharp-shinned Hawk,0.911115618,-1.106597367
Sharp-shinned Hawk,1.006791425,-0.850733064
Sharp-shinned Hawk,1.106831473,-0.870680127
Sharp-shinned Hawk,1.364975122,-0.941565889
Sharp-shinned Hawk,1.256712053,-0.796478245
Sharp-shinned Hawk,1.42883862,-1.082331006
Sharp-shinned Hawk,1.307569105,-1.206265874
Sharp-shinned Hawk,1.391633623,-1.409747064
Sharp-shinned Hawk,1.158506887,-0.779264202
Sharp-shinned Hawk,1.199401167,-1.173617723
Sharp-shinned Hawk,1.006604466,-1.142788099
Sharp-shinned Hawk,1.421634938,-1.27696786
Sharp-shinned Hawk,0.983652429,-1.092687011
Sharp-shinned Hawk,1.355701142,-1.13935389
Sharp-shinned Hawk,1.691886371,-0.933323379
Sharp-shinned Hawk,0.849257819,-0.623633217
Sharp-shinned Hawk,1.096141805,-0.962389901
Sharp-shinned Hawk,1.621600409,-1.302785519
Sharp-shinned Hawk,1.323854234,-1.141829965
Sharp-shinned Hawk,1.318535442,-1.007169156
Sharp-shinned Hawk,1.149593259,-1.245240749
Sharp-shinned Hawk,1.27832762,-0.81649094
Sharp-shinned Hawk,1.40756581,-1.221479028
Sharp-shinned Hawk,1.012714033,-0.924238832
Sharp-shinned Hawk,1.342886424,-0.837393315
Sharp-shinned Hawk,1.328492095,-0.776821508
Sharp-shinned Hawk,1.090585355,-0.871780151
Sharp-shinned Hawk,0.952142082,-1.262526653
Sharp-shinned Hawk,0.760330049,-0.971149084
Sharp-shinned Hawk,1.465227677,-1.060845218
Sharp-shinned Hawk,0.876737967,-0.986282371
Sharp-shinned Hawk,1.379495807,-1.084856862
Sharp-shinned Hawk,1.243235702,-1.140157232
Sharp-shinned Hawk,1.188979112,-1.356970965
Sharp-shinned Hawk,1.340575924,-0.882603955
Sharp-shinned Hawk,1.570347277,-1.145302171
Sharp-shinned Hawk,1.552539603,-1.424562138
Sharp-shinned Hawk,1.084054551,-0.899086331
Sharp-shinned Hawk,1.194700235,-1.067077163
Sharp-shinned Hawk,1.407139327,-0.901236526
Sharp-shinned Hawk,1.065222356,-1.267818596
Sharp-shinned Hawk,1.459623151,-0.985287374
Sharp-shinned Hawk,1.530526602,-1.121327452
Sharp-shinned Hawk,1.198566441,-1.166247878
Sharp-shinned Hawk,1.465402707,-1.10579358
Sharp-shinned Hawk,1.5606282,-1.301417114
Sharp-shinned Hawk,1.522585557,-0.613786611
Sharp-shinned Hawk,1.124145208,-1.210153754
Sharp-shinned Hawk,1.353681671,-0.999434711
Sharp-shinned Hawk,1.287735622,-1.299677596
Sharp-shinned Hawk,1.292953892,-1.073755683
Sharp-shinned Hawk,1.570802886,-1.551710477
Sharp-shinned Hawk,0.84254756,-0.663808514
Sharp-shinned Hawk,1.196701139,-0.88564743
Sharp-shinned Hawk,1.378121307,-1.062716275
Sharp-shinned Hawk,1.32876236,-1.227467838
Sharp-shinned Hawk,1.542640922,-1.397485646
Sharp-shinned Hawk,1.271546543,-0.821293735
Sharp-shinned Hawk,1.850830339,-1.398386193
Sharp-shinned Hawk,1.19863838,-0.830001634
Sharp-shinned Hawk,1.298834374,-1.464393391
Sharp-shinned Hawk,1.498639697,-1.16310872
Sharp-shinned Hawk,1.444546916,-1.033170529
Sharp-shinned Hawk,1.534762237,-0.804868695
Sharp-shinned Hawk,1.154719437,-1.127272665
Sharp-shinned Hawk,1.638417202,-1.105675274
Sharp-shinned Hawk,1.238601362,-1.368086153
Sharp-shinned Hawk,1.107863364,-0.892357454
Sharp-shinned Hawk,1.566676347,-1.050312772
Sharp-shinned Hawk,1.243010832,-1.100255767
Sharp-shinned Hawk,0.937030663,-1.616534664
Sharp-shinned Hawk,1.385763789,-1.036741219
Sharp-shinned Hawk,0.905599873,-0.907565967
Sharp-shinned Hawk,0.949142231,-1.258949348
Sharp-shinned Hawk,0.724521244,-0.727011556
Sharp-shinned Hawk,1.61485234,-1.005454702
Sharp-shinned Hawk,1.910606344,-1.28337109
Sharp-shinned Hawk,1.339252582,-1.409660608
Sharp-shinned Hawk,1.051876257,-0.97849482
Sharp-shinned Hawk,0.884582315,-0.973548255
Sharp-shinned Hawk,1.303509618,-1.343836865
Sharp-shinned Hawk,1.23150084,-0.981403781
Sharp-shinned Hawk,1.288260793,-1.327563649
Sharp-shinned Hawk,1.22123011,-0.880692912
Sharp-shinned Hawk,1.129457549,-1.267715078
Sharp-shinned Hawk,1.173966853,-1.21336611
Sharp-shinned Hawk,1.220400698,-1.164486035
Sharp-shinned Hawk,1.256627146,-0.917945397
Sharp-shinned Hawk,1.267093809,-1.061100172
Sharp-shinned Hawk,1.460338002,-1.001089071
Sharp-shinned Hawk,1.247889646,-1.417014586
Sharp-shinned Hawk,1.153046036,-1.113128061
Sharp-shinned Hawk,1.669023209,-1.5124347
Sharp-shinned Hawk,1.217974179,-0.757959929
Sharp-shinned Hawk,1.03523473,-0.825525243
Sharp-shinned Hawk,1.058289989,-1.128855259
Sharp-shinned Hawk,1.40208225,-1.214915961
Sharp-shinned Hawk,0.996178507,-1.127920954
Sharp-shinned Hawk,1.248159137,-1.019165571
Sharp-shinned Hawk,1.778235218,-0.814984914
Sharp-shinned Hawk,0.891688114,-0.587545713
Sharp-shinned Hawk,1.228617672,-1.172979377
Sharp-shinned Hawk,1.276009081,-0.755290873
Sharp-shinned Hawk,1.537232115,-0.984659098
Sharp-shinned Hawk,1.791879461,-1.465209108
Sharp-shinned Hawk,1.272166168,-0.765158408
Sharp-shinned Hawk,1.428546999,-1.40551252
Sharp-shinned Hawk,1.215774471,-0.904033229
Sharp-shinned Hawk,1.440859011,-1.214996536
Sharp-shinned Hawk,0.823512378,-0.531912549
Sharp-shinned Hawk,1.367869972,-1.021613858
Sharp-shinned Hawk,0.89922396,-1.361593503
Sharp-shinned Hawk,0.953918702,-0.778862336
Sharp-shinned Hawk,1.512192643,-1.35593905
Sharp-shinned Hawk,1.470245831,-1.056717363
Sharp-shinned Hawk,1.807077016,-1.174475222
Sharp-shinned Hawk,1.550087652,-1.345071667
Sharp-shinned Hawk,1.349085955,-1.171153589
Sharp-shinned Hawk,0.887610613,-0.879780434
Sharp-shinned Hawk,1.022055306,-0.809361674
Sharp-shinned Hawk,1.022143434,-1.250041879
Sharp-shinned Hawk,1.208403726,-0.80578668
Sharp-shinned Hawk,1.250176535,-0.843802511
Sharp-shinned Hawk,1.274899773,-1.098847896
Sharp-shinned Hawk,1.222754594,-1.134420957
Sharp-shinned Hawk,1.926928421,-0.963680273
Sharp-shinned Hawk,1.127568507,-0.974807042
Sharp-shinned Hawk,1.179086065,-1.286460979
Sharp-shinned Hawk,1.738158544,-1.281930766
Sharp-shinned Hawk,1.252165148,-1.243661275
Sharp-shinned Hawk,1.294246811,-1.076174166
Sharp-shinned Hawk,1.074911846,-1.029750325
Sharp-shinned Hawk,1.478829803,-0.635323764
Sharp-shinned Hawk,1.613858229,-1.13382731
Sharp-shinned Hawk,1.511755152,-1.051332615
Sharp-shinned Hawk,1.303900995,-1.071789592
Sharp-shinned Hawk,1.563465723,-1.210041076
Sharp-shinned Hawk,1.151770381,-1.45577365
Sharp-shinned Hawk,1.785725096,-1.390256382
Sharp-shinned Hawk,1.192155776,-0.899629654
Sharp-shinned Hawk,1.00986158,-0.745131169
Sharp-shinned Hawk,0.94584324,-1.024914306
Sharp-shinned Hawk,1.519938789,-0.988635258
Sharp-shinned Hawk,1.115214614,-1.177134733
Sharp-shinned Hawk,1.613035804,-1.269171528
Sharp-shinned Hawk,1.126987455,-0.865800923
Sharp-shinned Hawk,1.471086925,-1.363946215
Sharp-shinned Hawk,1.142242957,-1.159790543
Sharp-shinned Hawk,1.327054462,-1.160116444
Sharp-shinned Hawk,1.393846002,-0.881988669
Sharp-shinned Hawk,1.047170508,-1.152349869
Sharp-shinned Hawk,1.22707957,-0.904631341
Sharp-shinned Hawk,0.989180386,-1.149243948
Sharp-shinned Hawk,1.301129143,-0.976258139
Sharp-shinned Hawk,1.489411493,-1.127893007
Sharp-shinned Hawk,1.465783679,-0.826925658
Sharp-shinned Hawk,0.985629035,-1.189577545
Sharp-shinned Hawk,1.00410804,-0.861960197
Sharp-shinned Hawk,1.292557233,-0.981009202
Sharp-shinned Hawk,1.505781774,-1.040327682
Sharp-shinned Hawk,1.11910876,-0.726051553
Sharp-shinned Hawk,0.930255176,-0.889924074
Sharp-shinned Hawk,1.267447659,-1.074786174
Sharp-shinned Hawk,1.498242321,-0.997435336
Sharp-shinned Hawk,1.775735459,-1.104974739
Sharp-shinned Hawk,0.872593515,-0.895841932
Sharp-shinned Hawk,1.242143262,-0.794668037
Sharp-shinned Hawk,1.069572426,-0.757699126
Sharp-shinned Hawk,1.475056527,-1.223500531
Sharp-shinned Hawk,1.253377589,-1.185840288
Sharp-shinned Hawk,1.440560763,-0.893408076
Sharp-shinned Hawk,1.209270605,-0.981782523
Sharp-shinned Hawk,1.019531246,-1.023299968
Sharp-shinned Hawk,1.284091885,-0.458541456
Sharp-shinned Hawk,1.411362932,-1.208270172
Sharp-shinned Hawk,1.432694126,-1.118340738
Sharp-shinned Hawk,1.026809213,-1.185274086
Sharp-shinned Hawk,1.418737371,-1.114788484
Sharp-shinned Hawk,1.493555576,-0.970359018
Sharp-shinned Hawk,1.201101025,-0.753912531
Sharp-shinned Hawk,0.982814478,-1.337168097
Sharp-shinned Hawk,1.10462337,-0.913360532
Sharp-shinned Hawk,1.608554517,-1.218557494
Sharp-shinned Hawk,1.597404144,-1.487732849
Sharp-shinned Hawk,1.868941956,-1.225264572
Sharp-shinned Hawk,1.256649305,-1.152087203
Sharp-shinned Hawk,0.931281356,-1.095391183
Sharp-shinned Hawk,1.465233832,-1.011694289
Sharp-shinned Hawk,1.545804329,-1.343494424
Sharp-shinned Hawk,0.931626138,-0.980992188
Sharp-shinned Hawk,1.005228875,-0.976640297
Sharp-shinned Hawk,1.195006846,-1.244312939
Sharp-shinned Hawk,0.856703563,-1.271859437
Sharp-shinned Hawk,0.801647991,-1.241063719
Sharp-shinned Hawk,1.601652801,-1.102415172
Sharp-shinned Hawk,1.339136892,-1.023586799
Sharp-shinned Hawk,1.36229963,-0.991808984
Sharp-shinned Hawk,1.498607148,-1.129143572
Sharp-shinned Hawk,1.552919372,-1.063937095
Sharp-shinned Hawk,1.116091697,-1.108373387
Sharp-shinned Hawk,1.4420753,-1.069000609
Sharp-shinned Hawk,1.321975545,-1.248729019
Sharp-shinned Hawk,1.316848517,-1.089819756
Sharp-shinned Hawk,1.296876068,-1.137747358
Sharp-shinned Hawk,1.173063029,-0.701005672
Sharp-shinned Hawk,1.530172525,-0.548127881
Sharp-shinned Hawk,1.492411856,-1.03664123
Sharp-shinned Hawk,1.389057742,-1.080211284
Sharp-shinned Hawk,1.27124847,-0.983300122
Sharp-shinned Hawk,1.324666283,-0.91516454
Sharp-shinned Hawk,1.293058559,-0.953864347
Sharp-shinned Hawk,0.945985465,-0.697527508
Sharp-shinned Hawk,1.220878678,-1.312108784
Sharp-shinned Hawk,1.24751039,-0.923693031
Sharp-shinned Hawk,1.174846447,-1.128968246
Sharp-shinned Hawk,0.871914722,-1.122961833
Sharp-shinned Hawk,1.049628205,-1.397616601
Sharp-shinned Hawk,1.559884417,-1.296314246
Sharp-shinned Hawk,1.231318898,-0.911016472
Sharp-shinned Hawk,0.870204157,-0.905487465
Sharp-shinned Hawk,1.455157805,-1.18953411
Sharp-shinned Hawk,1.11832187,-1.191804394
Sharp-shinned Hawk,1.02197716,-0.768276772
Sharp-shinned Hawk,1.596447085,-0.918498821
Sharp-shinned Hawk,0.937971412,-0.816910406
Sharp-shinned Hawk,1.082509298,-0.747236553
Sharp-shinned Hawk,1.204912689,-1.099009147
Sharp-shinned Hawk,1.137603166,-1.033328399
Sharp-shinned Hawk,1.294446836,-1.126006555
Sharp-shinned Hawk,1.029795057,-0.879669244
Sharp-shinned Hawk,1.662061254,-1.268729163
Sharp-shinned Hawk,1.088288304,-0.925027534
Sharp-shinned Hawk,0.89465712,-0.61158912
Sharp-shinned Hawk,1.464159112,-0.883276489
Sharp-shinned Hawk,1.15810472,-0.908380722
Sharp-shinned Hawk,1.07295573,-1.284110357
Sharp-shinned Hawk,1.127935753,-1.152624744
Sharp-shinned Hawk,1.055463622,-0.567034053
Sharp-shinned Hawk,0.705930527,-0.865663439
Sharp-shinned Hawk,1.357969995,-0.93172954
Sharp-shinned Hawk,1.425058719,-1.066920775
Sharp-shinned Hawk,1.658398885,-0.950324423
Sharp-shinned Hawk,1.196321206,-0.940821372
Sharp-shinned Hawk,1.562842498,-0.998868662
Sharp-shinned Hawk,1.036376421,-1.059937776
Sharp-shinned Hawk,1.164919792,-0.739087728
Sharp-shinned Hawk,1.361795489,-1.169566002
Sharp-shinned Hawk,1.541449306,-0.928159506
Sharp-shinned Hawk,1.141502618,-1.104045028
Sharp-shinned Hawk,1.159707853,-0.791437781
Sharp-shinned Hawk,1.272129901,-1.066958398
Sharp-shinned Hawk,0.929108139,-0.935457327
Sharp-shinned Hawk,0.671974924,-0.698361556
Sharp-shinned Hawk,1.05632808,-1.034187093
Sharp-shinned Hawk,1.528427335,-1.169276181
Sharp-shinned Hawk,1.096094418,-1.171667493
Sharp-shinned Hawk,1.65415314,-1.445501341
Sharp-shinned Hawk,1.280602593,-0.909349687
Sharp-shinned Hawk,1.050759791,-0.943995453
Sharp-shinned Hawk,1.184034392,-1.125887421
Sharp-shinned Hawk,1.005114093,-0.68511826
Sharp-shinned Hawk,1.145874027,-1.291877165
Sharp-shinned Hawk,1.293852696,-1.328349215
Sharp-shinned Hawk,0.90917619,-0.75948853
Sharp-shinned Hawk,1.393704014,-1.041121663
Sharp-shinned Hawk,1.080829967,-0.915038395
Sharp-shinned Hawk,1.289333171,-1.304053685
Sharp-shinned Hawk,1.368249023,-1.323486797
Sharp-shinned Hawk,1.190079199,-1.055218631
Sharp-shinned Hawk,1.417665756,-1.193700673
Sharp-shinned Hawk,1.209399786,-1.167824326
Sharp-shinned Hawk,1.402562518,-1.153651763
Sharp-shinned Hawk,1.701884953,-1.045707025
Sharp-shinned Hawk,1.103125813,-1.430928152
Sharp-shinned Hawk,1.111487691,-1.11912652
Sharp-shinned Hawk,0.894506072,-1.016330017
Sharp-shinned Hawk,1.549387614,-1.034581383
Sharp-shinned Hawk,1.162851827,-1.175158182
Sharp-shinned Hawk,1.291277438,-1.036410069
Sharp-shinned Hawk,1.482730873,-0.972168018
Sharp-shinned Hawk,1.313498403,-1.006512585
Sharp-shinned Hawk,1.238887817,-1.219231086
Sharp-shinned Hawk,1.441275637,-1.252919162
Sharp-shinned Hawk,1.275545495,-1.169021051
Sharp-shinned Hawk,1.183200021,-1.49899641
Sharp-shinned Hawk,1.253682557,-1.126781347
Sharp-shinned Hawk,1.563237502,-1.174800602
Sharp-shinned Hawk,1.077063382,-0.838086668
Sharp-shinned Hawk,0.962827005,-0.575399447
Sharp-shinned Hawk,1.586153624,-1.223807573
Sharp-shinned Hawk,1.239553558,-1.119379767
Sharp-shinned Hawk,1.683707481,-1.220511454
Sharp-shinned Hawk,1.156988397,-0.852887112
Sharp-shinned Hawk,1.171353856,-0.947202529
Sharp-shinned Hawk,1.26598315,-1.244894267
Sharp-shinned Hawk,1.207683254,-1.07496321
Sharp-shinned Hawk,1.111605325,-1.000344756
